entry_time,exit_time,direction,entry_price,exit_price,size,stop_loss,initial_stop,take_profit_1,pnl,pnl_pct,rr,exit_reason,tp1_hit,breakeven_set,signal_strength,leverage,margin,position_value,liquidation_price,funding_fees,liquidation_fee,is_liquidated,margin_ratio_at_entry,mmr_tier
2026-05-28 09:35:00,2026-05-28 13:20:00,long,73457.08847999999,73227.6268329944,6.091361691074701,73227.6268329944,73227.6268329944,73686.55012700558,-1576.156270468293,-1.576156270468293,0.0,止损,false,false,1,10.0,44745.369470495665,447453.69470495667,62970.95824626556,0.0,0.0,false,0.09999999999999999,3
2026-05-28 22:15:00,2026-05-29 02:25:00,short,73665.27399799999,73388.22,4.157609906294596,73993.01786091285,73993.01786091285,73337.53013508713,1029.8346104723444,1.0298346104723444,0.8453369516598754,布林带中轨止盈,false,false,1,10.0,30627.147292399044,306271.47292399046,89348.72874648115,-30.627461608539488,0.0,false,0.09999999999999999,3
2026-05-29 04:10:00,2026-05-29 04:15:00,short,73213.10445,73257.63,5.095327845716385,73484.2136391748,73484.2136391748,72941.99526082519,-376.1809315809417,-0.37618093158094174,-0.1642347503436938,布林带中轨止盈,false,false,1,10.0,37304.47697754272,373044.7697754272,85773.42426284675,0.0,0.0,false,0.1,3
2026-05-30 03:25:00,2026-05-30 03:40:00,short,73649.457162,73538.01,8.136622904944995,73817.94011126008,73817.94011126008,73480.97421273994,667.4631084003778,0.6674631084003778,0.6614744250943881,布林带中轨止盈,false,false,1,10.0,59925.78600810944,599257.8600810944,81280.81177877463,0.0,0.0,false,0.09999999999999999,3
2026-05-31 04:10:00,2026-05-31 07:10:00,short,74103.1764,73964.33,9.299323373672449,74251.5137970234,74251.5137970234,73954.83900297659,1016.0502837554179,1.016050283755418,0.9360175032468919,布林带中轨止盈,false,false,1,10.0,68910.94003598925,689109.4003598925,80759.70913504601,0.0,0.0,false,0.09999999999999999,3
2026-05-31 10:55:00,2026-05-31 12:15:00,long,73914.78,73992.37,5.868066782471125,73677.18121227546,73677.18121227546,74152.37878772453,281.62643423058887,0.28162643423058886,0.3265589052160989,布林带中轨止盈,false,false,1,10.0,43373.68652516611,433736.86525166105,62668.131000175046,0.0,0.0,false,0.1,3
2026-05-31 20:05:00,2026-05-31 21:45:00,long,73702.99765199999,73850.0,5.161581803448955,73432.45884418118,73432.45884418118,73973.5364598188,606.2915180272356,0.6062915180272357,0.5433688023733039,布林带中轨止盈,false,false,1,10.0,38042.405154020424,380424.0515402042,60719.50011234943,0.0,0.0,false,0.1,3
2026-05-31 23:20:00,2026-05-31 23:25:00,short,73802.826482,73831.29,3.197179346595191,74242.42979265236,74242.42979265236,73363.22317134765,-185.4237220891991,-0.18542372208919908,-0.0647481884468769,布林带中轨止盈,false,false,1,10.0,23596.087254859904,235960.87254859903,95181.50610247874,0.0,0.0,false,0.1,2
2026-06-01 22:25:00,2026-06-02 01:35:00,long,71298.55686,70788.1605394651,2.7427597099902727,70788.1605394651,70788.1605394651,71808.9531805349,-1477.5564299591895,-1.4775564299591895,0.0,止损,false,false,1,10.0,19555.480913605854,195554.80913605855,46545.48474034087,19.56296402332126,0.0,false,0.09999999999999999,2
2026-06-02 04:30:00,2026-06-02 05:00:00,long,71044.206,70651.45011649156,3.484066554303383,70651.45011649156,70651.45011649156,71436.96188350845,-1466.8493794832243,-1.4668493794832242,0.0,止损,false,false,2,10.0,24752.274200163978,247522.74200163977,52180.69896378198,0.0,0.0,false,0.1,2
2026-06-02 10:05:00,2026-06-02 12:15:00,long,69649.9272,69255.31076661806,3.3882787312048994,69255.31076661806,69255.31076661806,70044.54363338195,-1430.932986809393,-1.4309329868093932,0.0,止损,false,false,1,10.0,23599.336696172963,235993.36696172963,50653.12957235338,0.0,0.0,false,0.1,2
